commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Riom,63300,63200,Appartement,46.0,158100.0,3436.96,2024-04-22
Riom,63300,63200,Appartement,51.0,158100.0,3100.0,2024-04-22
Riom,63300,63200,Maison,30.0,158100.0,5270.0,2024-04-22
Chamalières,63075,63400,Appartement,72.0,142000.0,1972.22,2024-04-30
Châtel-Guyon,63103,63140,Maison,240.0,410000.0,1708.33,2024-04-30
Saint-Genès-Champanelle,63345,63122,Maison,141.0,410000.0,2907.8,2024-04-25
Saint-Genès-Champanelle,63345,63122,Maison,141.0,410000.0,2907.8,2024-04-25
Plauzat,63282,63730,Maison,74.0,100000.0,1351.35,2024-05-02
Châteaugay,63099,63119,Appartement,66.0,58000.0,878.79,2024-04-30
Pont-du-Château,63284,63430,Maison,121.0,426000.0,3520.66,2024-04-26
Pont-du-Château,63284,63430,Maison,121.0,426000.0,3520.66,2024-04-26
Orcet,63262,63670,Maison,98.0,231000.0,2357.14,2024-04-29
Saint-André-le-Coq,63317,63310,Maison,70.0,99200.0,1417.14,2024-04-24
Mons,63232,63310,Maison,100.0,116012.71,1160.13,2024-05-03
Chabreloche,63072,63250,Maison,55.0,102450.0,1862.73,2024-04-25
Mozac,63245,63200,Maison,137.0,278750.0,2034.67,2024-04-24
Mozac,63245,63200,Maison,137.0,278750.0,2034.67,2024-04-24
Thiers,63430,63300,Maison,35.0,33000.0,942.86,2024-05-14
Thiers,63430,63300,Maison,102.0,33000.0,323.53,2024-05-14
Thiers,63430,63300,Maison,30.0,20000.0,666.67,2024-04-17
Issoire,63178,63500,Maison,77.0,213000.0,2766.23,2024-04-30
Saint-Éloy-les-Mines,63338,63700,Maison,90.0,99900.0,1110.0,2024-04-18
Riom,63300,63200,Appartement,80.0,126000.0,1575.0,2024-05-02
Clermont-Ferrand,63113,63100,Appartement,73.0,231740.0,3174.52,2024-04-25
Chamalières,63075,63400,Appartement,74.0,105000.0,1418.92,2024-04-24
Chamalières,63075,63400,Appartement,43.0,105000.0,2441.86,2024-04-24
Chamalières,63075,63400,Appartement,40.0,135250.0,3381.25,2024-05-03
Le Cheix,63108,63200,Maison,112.0,200000.0,1785.71,2024-04-25
Le Cheix,63108,63200,Maison,112.0,200000.0,1785.71,2024-04-25
Clermont-Ferrand,63113,63000,Appartement,55.0,104900.0,1907.27,2024-05-07
Riom,63300,63200,Maison,85.0,141500.0,1664.71,2024-04-26
Chamalières,63075,63400,Appartement,57.0,124000.0,2175.44,2024-04-25
Saint-Éloy-les-Mines,63338,63700,Maison,88.0,16000.0,181.82,2024-04-18
Saint-Éloy-les-Mines,63338,63700,Maison,88.0,16000.0,181.82,2024-04-18
Clermont-Ferrand,63113,63000,Maison,70.0,214000.0,3057.14,2024-05-07
Chanat-la-Mouteyre,63083,63530,Maison,116.0,333090.0,2871.47,2024-05-06
Chanat-la-Mouteyre,63083,63530,Maison,116.0,333090.0,2871.47,2024-05-06
Issoire,63178,63500,Appartement,51.0,114500.0,2245.1,2024-04-23
Volvic,63470,63530,Maison,143.0,232400.0,1625.17,2024-05-06
Clermont-Ferrand,63113,63000,Appartement,51.0,81000.0,1588.24,2024-04-30
Bromont-Lamothe,63055,63230,Maison,65.0,42000.0,646.15,2024-05-06
Perrier,63275,63500,Maison,69.0,165000.0,2391.3,2024-04-25
Clermont-Ferrand,63113,63000,Appartement,24.0,68750.0,2864.58,2024-04-30
Moissat,63229,63190,Maison,128.0,261250.0,2041.02,2024-05-13
Clermont-Ferrand,63113,63000,Maison,92.0,185700.0,2018.48,2024-05-07
Clermont-Ferrand,63113,63000,Appartement,49.0,143900.0,2936.73,2024-05-06
Combronde,63116,63460,Maison,89.0,206000.0,2314.61,2024-04-29
Saint-Sulpice,63399,63760,Maison,64.0,27500.0,429.69,2024-04-27
Tauves,63426,63690,Maison,106.0,169700.0,1600.94,2024-04-27
Châtel-Guyon,63103,63140,Maison,140.0,380500.0,2717.86,2024-04-22
Châteaugay,63099,63119,Maison,88.0,184000.0,2090.91,2024-05-02
Riom,63300,63200,Appartement,52.0,135000.0,2596.15,2024-05-02
Riom,63300,63200,Maison,104.0,154750.0,1487.98,2024-05-02
Bromont-Lamothe,63055,63230,Maison,74.0,21000.0,283.78,2024-04-30
Saint-Pierre-le-Chastel,63385,63230,Maison,121.0,234800.0,1940.5,2024-05-13
Clermont-Ferrand,63113,63000,Appartement,37.0,65000.0,1756.76,2024-04-24
Courpière,63125,63120,Appartement,50.0,30000.0,600.0,2024-04-26
Seychalles,63420,63190,Maison,90.0,252400.0,2804.44,2024-04-24
Tallende,63425,63450,Maison,83.0,157050.0,1892.17,2024-04-27
Heume-l'Église,63176,63210,Maison,90.0,20000.0,222.22,2024-05-07
Pérignat-sur-Allier,63273,63800,Maison,84.0,218550.0,2601.79,2024-04-26
Vernines,63451,63210,Maison,97.0,190000.0,1958.76,2024-04-29
Le Cendre,63069,63670,Maison,90.0,204486.0,2272.07,2024-04-30
Peschadoires,63276,63920,Maison,93.0,238100.0,2560.22,2024-05-06
Clermont-Ferrand,63113,63000,Appartement,81.0,190270.0,2349.01,2024-04-26
Chamalières,63075,63400,Appartement,66.0,220500.0,3340.91,2024-05-06
Tourzel-Ronzières,63435,63320,Maison,28.0,60450.0,2158.93,2024-05-07
Thiers,63430,63300,Maison,86.0,186400.0,2167.44,2024-05-02
Clermont-Ferrand,63113,63000,Appartement,20.0,49450.0,2472.5,2024-05-06
Cournon-d'Auvergne,63124,63800,Appartement,73.0,126700.0,1735.62,2024-05-07
Clermont-Ferrand,63113,63000,Appartement,75.0,150100.0,2001.33,2024-05-07
Cournon-d'Auvergne,63124,63800,Maison,93.0,223200.0,2400.0,2024-04-29
Cournon-d'Auvergne,63124,63800,Appartement,85.0,210900.0,2481.18,2024-05-06
Clermont-Ferrand,63113,63100,Appartement,77.0,113100.0,1468.83,2024-04-30
Clermont-Ferrand,63113,63000,Appartement,78.0,255000.0,3269.23,2024-04-24
Aulnat,63019,63510,Maison,30.0,30000.0,1000.0,2024-05-14
Courpière,63125,63120,Appartement,80.0,30000.0,375.0,2024-04-26
Saint-Nectaire,63380,63710,Appartement,55.0,160000.0,2909.09,2024-04-25
Saint-Nectaire,63380,63710,Appartement,55.0,160000.0,2909.09,2024-04-25
Saint-Nectaire,63380,63710,Appartement,17.0,160000.0,9411.76,2024-04-25
Maringues,63210,63350,Appartement,56.0,185500.0,3312.5,2024-04-24
Issoire,63178,63500,Appartement,65.0,94000.0,1446.15,2024-05-03
Thiolières,63431,63600,Maison,60.0,62099.41,1034.99,2024-05-15
Clermont-Ferrand,63113,63000,Appartement,57.0,92000.0,1614.04,2024-04-29
Romagnat,63307,63540,Maison,58.0,160000.0,2758.62,2024-04-29
Riom,63300,63200,Appartement,74.0,109093.0,1474.23,2024-05-02
Saint-Yvoine,63404,63500,Maison,123.0,371500.0,3020.33,2024-05-10
Saint-Yvoine,63404,63500,Maison,123.0,371500.0,3020.33,2024-05-10
Aydat,63026,63970,Maison,50.0,33000.0,660.0,2024-05-02
Youx,63471,63700,Maison,46.0,15000.0,326.09,2024-04-25
Clermont-Ferrand,63113,63000,Appartement,76.0,87000.0,1144.74,2024-05-02
Chappes,63089,63720,Maison,117.0,270250.0,2309.83,2024-05-03
Celles-sur-Durolle,63066,63250,Maison,168.0,88805.0,528.6,2024-05-14
Plauzat,63282,63730,Maison,137.0,279300.0,2038.69,2024-05-03
Saint-Germain-l'Herm,63353,63630,Maison,161.0,228000.0,1416.15,2024-05-14
Saint-Germain-l'Herm,63353,63630,Maison,161.0,228000.0,1416.15,2024-05-14
Charbonnier-les-Mines,63091,63340,Maison,110.0,261250.0,2375.0,2024-04-22
Chamalières,63075,63400,Appartement,60.0,152900.0,2548.33,2024-05-02
Romagnat,63307,63540,Maison,126.0,145000.0,1150.79,2024-04-30
Pont-du-Château,63284,63430,Maison,81.0,220500.0,2722.22,2024-05-03
Ceyrat,63070,63122,Maison,120.0,320000.0,2666.67,2024-04-29
Culhat,63131,63350,Maison,105.0,150350.0,1431.9,2024-05-13
Puy-Guillaume,63291,63290,Appartement,94.0,71000.0,755.32,2024-04-30
Puy-Guillaume,63291,63290,Appartement,63.0,71000.0,1126.98,2024-04-30
Puy-Guillaume,63291,63290,Appartement,82.0,71000.0,865.85,2024-04-30
La Bourboule,63047,63150,Appartement,33.0,65100.0,1972.73,2024-04-29
La Bourboule,63047,63150,Appartement,33.0,40000.0,1212.12,2024-04-29
Lempdes,63193,63370,Maison,103.0,223900.0,2173.79,2024-05-02
Lempdes,63193,63370,Maison,103.0,223900.0,2173.79,2024-05-02
Manglieu,63205,63270,Maison,66.0,53000.0,803.03,2024-04-30
Saint-Julien-la-Geneste,63369,63390,Maison,68.0,60000.0,882.35,2024-04-24
Saint-Gervais-d'Auvergne,63354,63390,Maison,70.0,70000.0,1000.0,2024-04-24
Saint-Romain,63394,63660,Maison,80.0,130000.0,1625.0,2024-05-02
Randan,63295,63310,Maison,137.0,198519.48,1449.05,2024-04-26
Saint-Georges-de-Mons,63349,63780,Maison,81.0,116200.0,1434.57,2024-04-30
Brassac-les-Mines,63050,63570,Maison,119.0,59000.0,495.8,2024-05-02
Beaulieu,63031,63570,Maison,72.0,79000.0,1097.22,2024-04-26
Brassac-les-Mines,63050,63570,Maison,151.0,211060.0,1397.75,2024-04-30
Brassac-les-Mines,63050,63570,Maison,151.0,211060.0,1397.75,2024-04-30
Artonne,63012,63460,Maison,124.0,67000.0,540.32,2024-05-07
Bourg-Lastic,63048,63760,Maison,52.0,35000.0,673.08,2024-04-30
Clermont-Ferrand,63113,63000,Appartement,94.0,117000.0,1244.68,2024-05-15
Saint-Hilaire,63360,63330,Maison,86.0,50000.0,581.4,2024-05-03
Lapeyrouse,63187,63700,Maison,78.0,183000.0,2346.15,2024-04-23
Lapeyrouse,63187,63700,Maison,78.0,183000.0,2346.15,2024-04-23
La Tour-d'Auvergne,63192,63680,Appartement,34.0,107500.0,3161.76,2024-05-02
La Tour-d'Auvergne,63192,63680,Appartement,31.0,107500.0,3467.74,2024-05-02
Limons,63196,63290,Maison,120.0,147600.0,1230.0,2024-05-03
Clermont-Ferrand,63113,63100,Appartement,27.0,92000.0,3407.41,2024-05-07
Clermont-Ferrand,63113,63100,Appartement,49.0,92000.0,1877.55,2024-05-07
Saint-Hilaire-la-Croix,63358,63440,Maison,39.0,15000.0,384.62,2024-04-25
Clermont-Ferrand,63113,63000,Maison,131.0,180000.0,1374.05,2024-04-30
Arlanc,63010,63220,Maison,105.0,140000.0,1333.33,2024-04-22
Thiers,63430,63300,Appartement,54.0,40000.0,740.74,2024-04-23
Échandelys,63142,63980,Maison,120.0,171300.0,1427.5,2024-05-06
Escoutoux,63151,63300,Maison,54.0,32000.0,592.59,2024-04-29
Clermont-Ferrand,63113,63000,Appartement,81.0,91000.0,1123.46,2024-05-06
Clermont-Ferrand,63113,63100,Appartement,85.0,225000.0,2647.06,2024-04-24
Prompsat,63288,63200,Maison,38.0,326060.0,8580.53,2024-04-25
Prompsat,63288,63200,Maison,120.0,326060.0,2717.17,2024-04-25
Saint-Saturnin,63396,63450,Maison,93.0,299777.0,3223.41,2024-05-17
Courpière,63125,63120,Appartement,72.0,140000.0,1944.44,2024-04-30
Courpière,63125,63120,Appartement,48.0,140000.0,2916.67,2024-04-30
Courpière,63125,63120,Appartement,56.0,140000.0,2500.0,2024-04-30
Courpière,63125,63120,Appartement,53.0,140000.0,2641.51,2024-04-30
Orcet,63262,63670,Maison,120.0,190000.0,1583.33,2024-05-15
Orcet,63262,63670,Maison,120.0,190000.0,1583.33,2024-05-15
Aydat,63026,63970,Maison,40.0,91040.0,2276.0,2024-05-06
Clermont-Ferrand,63113,63100,Appartement,66.0,115000.0,1742.42,2024-05-07
Clermont-Ferrand,63113,63000,Appartement,89.0,160682.0,1805.42,2024-05-17
Mont-Dore,63236,63240,Appartement,49.0,407768.0,8321.8,2024-05-02
Mont-Dore,63236,63240,Appartement,52.0,407768.0,7841.69,2024-05-02
Mont-Dore,63236,63240,Appartement,52.0,407768.0,7841.69,2024-05-02
Picherande,63279,63113,Maison,95.0,263250.0,2771.05,2024-05-03
Chamalières,63075,63400,Appartement,83.0,141000.0,1698.8,2024-05-13
Champétières,63081,63600,Maison,27.0,66500.0,2462.96,2024-05-14
Champétières,63081,63600,Maison,27.0,66500.0,2462.96,2024-05-14
Clermont-Ferrand,63113,63000,Appartement,50.0,136566.0,2731.32,2024-04-26
Clermont-Ferrand,63113,63000,Appartement,35.0,90000.0,2571.43,2024-04-26
Clermont-Ferrand,63113,63000,Appartement,35.0,90000.0,2571.43,2024-04-26
Ambert,63003,63600,Maison,58.0,54150.0,933.62,2024-04-30
Savennes,63416,63750,Maison,52.0,29000.0,557.69,2024-05-15
Savennes,63416,63750,Maison,40.0,29000.0,725.0,2024-05-15
Courpière,63125,63120,Appartement,50.0,26500.0,530.0,2024-05-13
Clermont-Ferrand,63113,63000,Appartement,33.0,65000.0,1969.7,2024-04-26
Clermont-Ferrand,63113,63000,Appartement,98.0,275660.0,2812.86,2024-04-29
Clermont-Ferrand,63113,63100,Maison,96.0,205000.0,2135.42,2024-04-30
Vic-le-Comte,63457,63270,Maison,60.0,85000.0,1416.67,2024-05-07
Valcivières,63441,63600,Maison,20.0,45000.0,2250.0,2024-05-17
Cournon-d'Auvergne,63124,63800,Maison,75.0,161000.0,2146.67,2024-05-03
Beaumont,63032,63110,Maison,91.0,201000.0,2208.79,2024-04-29
Clermont-Ferrand,63113,63100,Maison,75.0,73000.0,973.33,2024-05-03
Clermont-Ferrand,63113,63000,Maison,92.0,210000.0,2282.61,2024-05-03
Clermont-Ferrand,63113,63000,Maison,92.0,210000.0,2282.61,2024-05-03
Issoire,63178,63500,Maison,66.0,142100.0,2153.03,2024-05-07
Saint-Beauzire,63322,63360,Maison,116.0,127000.0,1094.83,2024-05-03
Saint-Beauzire,63322,63360,Maison,65.0,127000.0,1953.85,2024-05-03
Saint-Bonnet-le-Chastel,63324,63630,Maison,75.0,43700.0,582.67,2024-04-29
Aubière,63014,63170,Appartement,16.0,147995.0,9249.69,2024-05-03
Aubière,63014,63170,Appartement,18.0,147995.0,8221.94,2024-05-03
Aubière,63014,63170,Appartement,18.0,147995.0,8221.94,2024-05-03
Besse-et-Saint-Anastaise,63038,63610,Appartement,59.0,186000.0,3152.54,2024-04-30
Besse-et-Saint-Anastaise,63038,63610,Appartement,51.0,186000.0,3647.06,2024-04-30
Besse-et-Saint-Anastaise,63038,63610,Appartement,55.0,186000.0,3381.82,2024-04-30
Courpière,63125,63120,Maison,76.0,73000.0,960.53,2024-04-26
Gerzat,63164,63360,Appartement,31.0,98000.0,3161.29,2024-05-13
Gerzat,63164,63360,Appartement,62.0,98000.0,1580.65,2024-05-13
Clermont-Ferrand,63113,63100,Appartement,72.0,143500.0,1993.06,2024-05-17
Saint-Beauzire,63322,63360,Maison,110.0,395550.0,3595.91,2024-05-13
Cros,63129,63810,Maison,55.0,97000.0,1763.64,2024-04-29
Lempdes,63193,63370,Maison,100.0,270750.0,2707.5,2024-04-29
Chamalières,63075,63400,Appartement,76.0,123000.0,1618.42,2024-05-21
Clermont-Ferrand,63113,63000,Appartement,65.0,387339.0,5959.06,2024-04-26
Clermont-Ferrand,63113,63000,Appartement,22.0,387339.0,17606.32,2024-04-26
Clermont-Ferrand,63113,63000,Appartement,29.0,387339.0,13356.52,2024-04-26
Espinasse,63152,63390,Maison,73.0,30000.0,410.96,2024-05-02
Mozac,63245,63200,Maison,74.0,162500.0,2195.95,2024-05-07
Clermont-Ferrand,63113,63000,Appartement,19.0,35000.0,1842.11,2024-04-30
Champs,63082,63440,Maison,60.0,42900.0,715.0,2024-04-30
Arlanc,63010,63220,Maison,107.0,75000.0,700.93,2024-04-30
Clermont-Ferrand,63113,63100,Appartement,48.0,73000.0,1520.83,2024-04-29
Clermont-Ferrand,63113,63000,Appartement,50.0,59500.0,1190.0,2024-05-07
Clermont-Ferrand,63113,63000,Appartement,22.0,73700.0,3350.0,2024-05-15
Clermont-Ferrand,63113,63000,Appartement,80.0,130500.0,1631.25,2024-05-17
Aubière,63014,63170,Maison,99.0,370000.0,3737.37,2024-04-29
Clermont-Ferrand,63113,63000,Appartement,56.0,122000.0,2178.57,2024-05-17
Chamalières,63075,63400,Appartement,60.0,86500.0,1441.67,2024-04-30
Clermont-Ferrand,63113,63000,Appartement,133.0,274000.0,2060.15,2024-05-17
Clermont-Ferrand,63113,63000,Appartement,82.0,163646.0,1995.68,2024-05-17
Clermont-Ferrand,63113,63100,Maison,169.0,481900.0,2851.48,2024-05-06
Charensat,63094,63640,Maison,100.0,15000.0,150.0,2024-05-13
Clermont-Ferrand,63113,63100,Maison,96.0,310500.0,3234.38,2024-05-17
Châtel-Guyon,63103,63140,Appartement,85.0,134000.0,1576.47,2024-05-17
Châtel-Guyon,63103,63140,Appartement,29.0,134000.0,4620.69,2024-05-17
Châtel-Guyon,63103,63140,Appartement,63.0,134000.0,2126.98,2024-05-17
Blanzat,63042,63112,Maison,95.0,238700.0,2512.63,2024-05-02
Clermont-Ferrand,63113,63100,Appartement,67.0,100000.0,1492.54,2024-05-03
Clermont-Ferrand,63113,63000,Appartement,42.0,720940.0,17165.24,2024-04-29
Clermont-Ferrand,63113,63000,Appartement,34.0,720940.0,21204.12,2024-04-29
Clermont-Ferrand,63113,63000,Appartement,36.0,720940.0,20026.11,2024-04-29
Parent,63269,63270,Maison,94.0,130000.0,1382.98,2024-04-29
Miremont,63228,63380,Maison,69.0,214000.0,3101.45,2024-05-13
Miremont,63228,63380,Maison,69.0,214000.0,3101.45,2024-05-13
Miremont,63228,63380,Maison,69.0,214000.0,3101.45,2024-05-13
Miremont,63228,63380,Maison,69.0,214000.0,3101.45,2024-05-13
Clermont-Ferrand,63113,63000,Maison,70.0,127000.0,1814.29,2024-05-13
Messeix,63225,63750,Appartement,56.0,74000.0,1321.43,2024-05-02
Aubusson-d'Auvergne,63015,63120,Maison,80.0,25000.0,312.5,2024-05-07
Clermont-Ferrand,63113,63000,Appartement,84.0,105000.0,1250.0,2024-05-07
Clermont-Ferrand,63113,63000,Appartement,45.0,105000.0,2333.33,2024-05-07
Ambert,63003,63600,Maison,86.0,169600.0,1972.09,2024-05-02
Issoire,63178,63500,Appartement,38.0,67000.0,1763.16,2024-05-15
Issoire,63178,63500,Maison,65.0,64442.0,991.42,2024-05-15
Clermont-Ferrand,63113,63000,Appartement,26.0,79000.0,3038.46,2024-04-29
Clermont-Ferrand,63113,63100,Maison,88.0,297000.0,3375.0,2024-05-17
Clermont-Ferrand,63113,63000,Appartement,69.0,208600.0,3023.19,2024-04-30
Clermont-Ferrand,63113,63100,Maison,92.0,183600.0,1995.65,2024-05-13
Chamalières,63075,63400,Appartement,67.0,133400.0,1991.04,2024-04-30
Riom,63300,63200,Maison,88.0,235500.0,2676.14,2024-05-07
Clermont-Ferrand,63113,63100,Appartement,42.0,124900.0,2973.81,2024-04-30
Clermont-Ferrand,63113,63100,Appartement,42.0,124900.0,2973.81,2024-04-30
Aulnat,63019,63510,Maison,95.0,170900.0,1798.95,2024-05-15
Châtel-Guyon,63103,63140,Maison,96.0,154589.0,1610.3,2024-05-17
Châtel-Guyon,63103,63140,Maison,96.0,154589.0,1610.3,2024-05-17
Varennes-sur-Morge,63443,63720,Maison,79.0,230000.0,2911.39,2024-05-21
Pont-du-Château,63284,63430,Maison,53.0,136700.0,2579.25,2024-04-30
Anzat-le-Luguet,63006,63420,Maison,72.0,45000.0,625.0,2024-05-13
Néronde-sur-Dore,63249,63120,Maison,108.0,162950.0,1508.8,2024-04-25
Olmet,63260,63880,Maison,38.0,42500.0,1118.42,2024-04-25
Dorat,63138,63300,Maison,96.0,132500.0,1380.21,2024-04-25
Bussières-et-Pruns,63061,63260,Maison,66.0,43900.0,665.15,2024-05-15
Clermont-Ferrand,63113,63000,Appartement,91.0,115000.0,1263.74,2024-05-15
Le Cendre,63069,63670,Appartement,71.0,125040.0,1761.13,2024-05-02
Pont-du-Château,63284,63430,Maison,89.0,337350.0,3790.45,2024-04-30
Cunlhat,63132,63590,Maison,45.0,100000.0,2222.22,2024-04-26
Clermont-Ferrand,63113,63100,Appartement,73.0,112700.0,1543.84,2024-04-30
Champeix,63080,63320,Maison,129.0,336900.0,2611.63,2024-05-03
Clermont-Ferrand,63113,63100,Maison,156.0,355000.0,2275.64,2024-05-17
Saint-Rémy-de-Chargnat,63392,63500,Maison,140.0,122550.0,875.36,2024-05-16
Les Martres-d'Artière,63213,63430,Maison,28.0,27850.0,994.64,2024-05-13
Moissat,63229,63190,Maison,60.0,65000.0,1083.33,2024-02-16
Ayat-sur-Sioule,63025,63390,Maison,70.0,87250.0,1246.43,2024-05-03
Manzat,63206,63410,Maison,110.0,114000.0,1036.36,2024-05-06
Roche-d'Agoux,63304,63330,Maison,100.0,146230.0,1462.3,2024-05-15
Saint-Éloy-les-Mines,63338,63700,Maison,80.0,60000.0,750.0,2024-04-23
Saint-Éloy-les-Mines,63338,63700,Appartement,48.0,60000.0,1250.0,2024-04-23
Murol,63247,63790,Maison,20.0,37100.0,1855.0,2024-05-07
Issoire,63178,63500,Maison,65.0,114000.0,1753.85,2024-05-14
Saint-Nectaire,63380,63710,Appartement,43.0,60300.0,1402.33,2024-05-16
Clermont-Ferrand,63113,63100,Appartement,47.0,102000.0,2170.21,2024-04-29
Beaumont,63032,63110,Appartement,59.0,131000.0,2220.34,2024-05-17
Mayres,63218,63220,Maison,140.0,79000.0,564.29,2024-05-14
Mayres,63218,63220,Maison,140.0,79000.0,564.29,2024-05-14
Paslières,63271,63290,Maison,95.0,120000.0,1263.16,2024-04-29
Orcines,63263,63870,Maison,60.0,214300.0,3571.67,2024-05-13
Beauregard-l'Évêque,63034,63116,Maison,71.0,125000.0,1760.56,2024-04-05
La Bourboule,63047,63150,Maison,87.0,88000.0,1011.49,2024-05-13
Clermont-Ferrand,63113,63000,Appartement,41.0,70000.0,1707.32,2024-05-16
Vergheas,63447,63330,Maison,154.0,76100.0,494.16,2024-05-03
Thiers,63430,63300,Maison,54.0,67000.0,1240.74,2024-05-16
Thiers,63430,63300,Maison,27.0,67000.0,2481.48,2024-05-16
Coudes,63121,63114,Maison,64.0,114100.0,1782.81,2024-05-10
Volvic,63470,63530,Maison,60.0,132100.0,2201.67,2024-05-07
Clermont-Ferrand,63113,63100,Appartement,39.0,88000.0,2256.41,2024-05-14
Clermont-Ferrand,63113,63000,Appartement,51.0,80000.0,1568.63,2024-05-16
Clermont-Ferrand,63113,63000,Appartement,128.0,251000.0,1960.94,2024-05-02
Mont-Dore,63236,63240,Appartement,25.0,79140.0,3165.6,2024-05-04
Pérignat-lès-Sarliève,63272,63170,Maison,62.0,145000.0,2338.71,2024-05-13
Clermont-Ferrand,63113,63000,Appartement,30.0,407300.0,13576.67,2024-05-13
Clermont-Ferrand,63113,63000,Appartement,35.0,407300.0,11637.14,2024-05-13
Clermont-Ferrand,63113,63000,Appartement,28.0,407300.0,14546.43,2024-05-13
Clermont-Ferrand,63113,63000,Appartement,30.0,407300.0,13576.67,2024-05-13
Clermont-Ferrand,63113,63000,Appartement,30.0,407300.0,13576.67,2024-05-13
Clermont-Ferrand,63113,63000,Appartement,35.0,407300.0,11637.14,2024-05-13
Mozac,63245,63200,Maison,78.0,148200.0,1900.0,2024-05-15
Augerolles,63016,63930,Maison,92.0,125000.0,1358.7,2024-05-15
Augerolles,63016,63930,Maison,92.0,125000.0,1358.7,2024-05-15
Moriat,63242,63340,Maison,110.0,200700.0,1824.55,2024-05-07
Moriat,63242,63340,Maison,110.0,200700.0,1824.55,2024-05-07
Augnat,63017,63340,Appartement,103.0,120000.0,1165.05,2024-05-06
Augnat,63017,63340,Appartement,70.0,120000.0,1714.29,2024-05-06
Augnat,63017,63340,Maison,18.0,120000.0,6666.67,2024-05-06
Clermont-Ferrand,63113,63000,Appartement,22.0,53000.0,2409.09,2024-05-17
Clermont-Ferrand,63113,63000,Maison,126.0,340000.0,2698.41,2024-05-17
Bansat,63029,63570,Maison,133.0,267015.0,2007.63,2024-05-21
Saint-Éloy-les-Mines,63338,63700,Appartement,50.0,27000.0,540.0,2024-05-17
Saint-Éloy-les-Mines,63338,63700,Appartement,50.0,27000.0,540.0,2024-05-17
Orbeil,63261,63500,Maison,130.0,145000.0,1115.38,2024-05-21
Issoire,63178,63500,Maison,223.0,487500.0,2186.1,2024-05-21
Issoire,63178,63500,Maison,24.0,487500.0,20312.5,2024-05-21
Issoire,63178,63500,Maison,223.0,487500.0,2186.1,2024-05-21
Issoire,63178,63500,Maison,24.0,487500.0,20312.5,2024-05-21
Clermont-Ferrand,63113,63000,Appartement,90.0,271000.0,3011.11,2024-05-21
Jumeaux,63182,63570,Maison,242.0,120000.0,495.87,2024-05-17
Malintrat,63204,63510,Maison,110.0,230000.0,2090.91,2024-05-03
Malintrat,63204,63510,Maison,110.0,230000.0,2090.91,2024-05-03
Sayat,63417,63530,Appartement,65.0,164500.0,2530.77,2024-05-03
Saint-Éloy-les-Mines,63338,63700,Maison,87.0,100000.0,1149.43,2024-05-15
Romagnat,63307,63540,Maison,113.0,328800.0,2909.73,2024-04-29
Ambert,63003,63600,Appartement,28.0,75000.0,2678.57,2024-04-29
Trémouille-Saint-Loup,63437,63810,Maison,144.0,105000.0,729.17,2024-04-26
Saint-Nectaire,63380,63710,Maison,52.0,118500.0,2278.85,2024-05-23
Les Ancizes-Comps,63004,63770,Maison,87.0,128800.0,1480.46,2024-05-16
Les Ancizes-Comps,63004,63770,Maison,87.0,128800.0,1480.46,2024-05-16
Châteldon,63102,63290,Maison,79.0,55000.0,696.2,2024-04-30
Saint-Georges-de-Mons,63349,63780,Maison,106.0,161700.0,1525.47,2024-05-16
Domaize,63136,63520,Maison,73.0,35000.0,479.45,2024-05-03
Pulvérières,63290,63230,Maison,105.0,40000.0,380.95,2024-05-16
Saint-Nectaire,63380,63710,Maison,200.0,20000.0,100.0,2024-05-21
Saint-Nectaire,63380,63710,Maison,200.0,20000.0,100.0,2024-05-21
Chamalières,63075,63400,Appartement,67.0,177000.0,2641.79,2024-05-22
Saint-Sylvestre-Pragoulin,63400,63310,Maison,90.0,130000.0,1444.44,2024-05-16
Clermont-Ferrand,63113,63100,Appartement,56.0,110500.0,1973.21,2024-05-02
Chamalières,63075,63400,Appartement,96.0,303050.0,3156.77,2024-05-03
Riom,63300,63200,Maison,83.0,235000.0,2831.33,2024-05-03
Tallende,63425,63450,Maison,130.0,45500.0,350.0,2024-05-22
Lempdes,63193,63370,Maison,84.0,166822.0,1985.98,2024-05-07
Lezoux,63195,63190,Appartement,41.0,171100.0,4173.17,2024-05-22
Lezoux,63195,63190,Appartement,85.0,171100.0,2012.94,2024-05-22
Lezoux,63195,63190,Appartement,41.0,171100.0,4173.17,2024-05-22
Lezoux,63195,63190,Appartement,85.0,171100.0,2012.94,2024-05-22
Lezoux,63195,63190,Appartement,41.0,171100.0,4173.17,2024-05-22
Lezoux,63195,63190,Appartement,85.0,171100.0,2012.94,2024-05-22
Châtel-Guyon,63103,63140,Appartement,20.0,66484.74,3324.24,2024-05-07
Romagnat,63307,63540,Appartement,87.0,151000.0,1735.63,2024-05-13
Clermont-Ferrand,63113,63100,Appartement,35.0,219000.0,6257.14,2024-05-22
Clermont-Ferrand,63113,63100,Appartement,35.0,219000.0,6257.14,2024-05-22
Saint-Beauzire,63322,63360,Maison,132.0,230000.0,1742.42,2024-05-17
Clermont-Ferrand,63113,63000,Appartement,40.0,129200.0,3230.0,2024-05-06
Chamalières,63075,63400,Appartement,75.0,188100.0,2508.0,2024-05-24
Clermont-Ferrand,63113,63000,Appartement,93.0,105000.0,1129.03,2024-05-22
