commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Lille,59350,59000,Appartement,100.0,1660000.0,16600.0,2024-05-21
Lille,59350,59000,Appartement,83.0,1660000.0,20000.0,2024-05-21
Lille,59350,59000,Appartement,90.0,1660000.0,18444.44,2024-05-21
Lille,59350,59000,Appartement,100.0,1660000.0,16600.0,2024-05-21
Lille,59350,59000,Appartement,90.0,1660000.0,18444.44,2024-05-21
Lille,59350,59000,Appartement,100.0,1660000.0,16600.0,2024-05-21
Annœullin,59011,59112,Maison,103.0,263000.0,2553.4,2024-05-15
Roubaix,59512,59100,Maison,156.0,247000.0,1583.33,2024-06-03
Phalempin,59462,59133,Maison,161.0,394000.0,2447.2,2024-05-31
Flines-lez-Raches,59239,59148,Maison,147.0,370500.0,2520.41,2024-05-23
Flines-lez-Raches,59239,59148,Maison,147.0,370500.0,2520.41,2024-05-23
Lille,59350,59800,Appartement,47.0,236000.0,5021.28,2024-05-27
Flers-en-Escrebieux,59234,59128,Maison,79.0,72000.0,911.39,2024-05-30
Wasquehal,59646,59290,Maison,81.0,344000.0,4246.91,2024-05-16
Wasquehal,59646,59290,Maison,66.0,195000.0,2954.55,2024-05-16
Lille,59350,59800,Appartement,57.0,780000.0,13684.21,2024-05-27
Lille,59350,59800,Appartement,98.0,780000.0,7959.18,2024-05-27
Lille,59350,59800,Appartement,57.0,780000.0,13684.21,2024-05-27
Lille,59350,59800,Appartement,57.0,780000.0,13684.21,2024-05-27
Wasquehal,59646,59290,Appartement,39.0,147000.0,3769.23,2024-05-16
Mons-en-Barœul,59410,59370,Maison,85.0,190000.0,2235.29,2024-06-04
Mouvaux,59421,59420,Maison,125.0,555000.0,4440.0,2024-05-13
Villeneuve-d'Ascq,59009,59650,Appartement,90.0,258000.0,2866.67,2024-05-31
Villeneuve-d'Ascq,59009,59493,Maison,182.0,245900.0,1351.1,2024-05-31
Fenain,59227,59179,Maison,57.0,105000.0,1842.11,2024-05-31
Villeneuve-d'Ascq,59009,59650,Maison,77.0,392500.0,5097.4,2024-05-02
Villeneuve-d'Ascq,59009,59650,Maison,77.0,392500.0,5097.4,2024-05-02
Lille,59350,59800,Appartement,58.0,380000.0,6551.72,2024-05-13
Lille,59350,59800,Appartement,56.0,380000.0,6785.71,2024-05-13
Lille,59350,59800,Appartement,61.0,380000.0,6229.51,2024-05-13
Lille,59350,59160,Appartement,96.0,279810.0,2914.69,2024-04-30
Lille,59350,59000,Maison,65.0,185000.0,2846.15,2024-05-31
Villeneuve-d'Ascq,59009,59650,Maison,106.0,234000.0,2207.55,2024-05-31
Aubers,59025,59249,Maison,92.0,326350.0,3547.28,2024-05-27
Faumont,59222,59310,Maison,68.0,160000.0,2352.94,2024-04-26
Villeneuve-d'Ascq,59009,59491,Appartement,78.0,110500.0,1416.67,2024-05-17
Annœullin,59011,59112,Maison,76.0,132000.0,1736.84,2024-05-15
Annœullin,59011,59112,Appartement,76.0,140000.0,1842.11,2024-05-17
Masny,59390,59176,Maison,80.0,181000.0,2262.5,2024-05-23
Halluin,59279,59250,Maison,52.0,60000.0,1153.85,2024-05-17
Lille,59350,59000,Appartement,57.0,180000.0,3157.89,2024-05-21
Lille,59350,59800,Appartement,85.0,185500.0,2182.35,2024-05-31
Lannoy,59332,59390,Appartement,69.0,125000.0,1811.59,2024-05-28
Comines,59152,59560,Maison,75.0,137950.0,1839.33,2024-05-22
Carnin,59133,59112,Appartement,67.0,138500.0,2067.16,2024-05-30
Carnin,59133,59112,Appartement,39.0,138500.0,3551.28,2024-05-30
Loos,59360,59120,Appartement,39.0,108000.0,2769.23,2024-05-06
Comines,59152,59560,Maison,61.0,120000.0,1967.21,2024-05-27
La Bassée,59051,59480,Maison,100.0,277000.0,2770.0,2024-05-27
Wattignies,59648,59139,Appartement,98.0,97000.0,989.8,2024-05-06
Lille,59350,59800,Appartement,128.0,442100.0,3453.91,2024-05-06
Lambersart,59328,59130,Appartement,88.0,210000.0,2386.36,2024-05-22
Lambersart,59328,59130,Maison,176.0,712850.0,4050.28,2024-05-31
Lambersart,59328,59130,Maison,176.0,712850.0,4050.28,2024-05-31
Lambersart,59328,59130,Appartement,41.0,115000.0,2804.88,2024-05-23
Halluin,59279,59250,Appartement,55.0,260000.0,4727.27,2024-05-23
Halluin,59279,59250,Appartement,55.0,260000.0,4727.27,2024-05-23
Halluin,59279,59250,Appartement,52.0,260000.0,5000.0,2024-05-23
Halluin,59279,59250,Appartement,68.0,260000.0,3823.53,2024-05-23
Lille,59350,59800,Appartement,35.0,500000.0,14285.71,2024-05-29
Lille,59350,59800,Appartement,35.0,500000.0,14285.71,2024-05-29
Lille,59350,59800,Appartement,35.0,500000.0,14285.71,2024-05-29
Wasquehal,59646,59290,Appartement,44.0,132300.0,3006.82,2024-05-22
Somain,59574,59490,Maison,89.0,90000.0,1011.24,2024-05-31
Marcq-en-Barœul,59378,59700,Appartement,80.0,238000.0,2975.0,2024-05-25
Lille,59350,59800,Appartement,61.0,170000.0,2786.89,2024-05-28
Halluin,59279,59250,Appartement,47.0,126500.0,2691.49,2024-05-27
Tourcoing,59599,59200,Appartement,50.0,114500.0,2290.0,2024-05-31
Wasquehal,59646,59290,Appartement,43.0,163000.0,3790.7,2024-05-27
Wattrelos,59650,59150,Maison,64.0,166600.0,2603.12,2024-06-03
Tourcoing,59599,59200,Maison,69.0,144400.0,2092.75,2024-06-03
Lys-lez-Lannoy,59367,59390,Appartement,50.0,104500.0,2090.0,2024-06-03
Wattrelos,59650,59150,Maison,59.0,96000.0,1627.12,2024-06-03
Wattrelos,59650,59150,Maison,72.0,125000.0,1736.11,2024-05-30
Tourcoing,59599,59200,Appartement,52.0,84000.0,1615.38,2024-06-03
Auchy-lez-Orchies,59029,59310,Maison,140.0,431500.0,3082.14,2024-05-29
Auchy-lez-Orchies,59029,59310,Maison,140.0,431500.0,3082.14,2024-05-29
La Madeleine,59368,59110,Maison,160.0,600000.0,3750.0,2024-05-31
Tourcoing,59599,59200,Maison,115.0,231700.0,2014.78,2024-06-04
Tourcoing,59599,59200,Appartement,85.0,105000.0,1235.29,2024-05-17
Lille,59350,59800,Appartement,153.0,520000.0,3398.69,2024-06-03
Tourcoing,59599,59200,Maison,85.0,144000.0,1694.12,2024-05-31
Tourcoing,59599,59200,Maison,57.0,170000.0,2982.46,2024-05-29
Salomé,59550,59496,Maison,101.0,280000.0,2772.28,2024-06-05
Lille,59350,59800,Appartement,42.0,192550.0,4584.52,2024-05-27
Lille,59350,59800,Appartement,23.0,127000.0,5521.74,2024-05-27
Tourcoing,59599,59200,Appartement,94.0,114000.0,1212.77,2024-05-23
Lille,59350,59000,Appartement,57.0,220000.0,3859.65,2024-05-24
Mons-en-Barœul,59410,59370,Appartement,33.0,69990.0,2120.91,2024-05-20
Flines-lez-Raches,59239,59148,Maison,63.0,130000.0,2063.49,2024-05-13
Faumont,59222,59310,Maison,86.0,187300.0,2177.91,2024-05-21
Haubourdin,59286,59320,Maison,38.0,152000.0,4000.0,2024-05-30
Marcq-en-Barœul,59378,59700,Appartement,70.0,266700.0,3810.0,2024-05-31
Mouvaux,59421,59420,Maison,130.0,627000.0,4823.08,2024-05-15
Mouvaux,59421,59420,Maison,130.0,627000.0,4823.08,2024-05-15
Attiches,59022,59551,Maison,160.0,297900.0,1861.88,2024-05-23
Somain,59574,59490,Maison,153.0,148000.0,967.32,2024-05-28
Lille,59350,59800,Appartement,53.0,145000.0,2735.85,2024-05-30
Somain,59574,59490,Maison,110.0,162500.0,1477.27,2024-05-16
Somain,59574,59490,Maison,110.0,162500.0,1477.27,2024-05-16
Guesnain,59276,59287,Maison,82.0,125000.0,1524.39,2024-05-28
Orchies,59449,59310,Maison,68.0,94500.0,1389.71,2024-05-28
Lille,59350,59800,Appartement,47.0,74000.0,1574.47,2024-05-17
Moncheaux,59408,59283,Maison,150.0,298300.0,1988.67,2024-05-21
Douai,59178,59500,Appartement,58.0,89000.0,1534.48,2024-06-03
Lille,59350,59800,Appartement,39.0,370000.0,9487.18,2024-05-14
Lille,59350,59800,Appartement,32.0,370000.0,11562.5,2024-05-14
Lille,59350,59800,Appartement,34.0,370000.0,10882.35,2024-05-14
Lille,59350,59800,Appartement,36.0,370000.0,10277.78,2024-05-14
Lille,59350,59800,Appartement,45.0,370000.0,8222.22,2024-05-14
Marcq-en-Barœul,59378,59700,Maison,43.0,184500.0,4290.7,2024-06-03
Lewarde,59345,59287,Maison,121.0,170906.0,1412.45,2024-05-24
Montigny-en-Ostrevent,59414,59182,Maison,72.0,80000.0,1111.11,2024-05-31
Auberchicourt,59024,59165,Maison,93.0,95000.0,1021.51,2024-05-31
Auby,59028,59950,Maison,84.0,78327.5,932.47,2024-05-31
Roubaix,59512,59100,Appartement,96.0,538000.0,5604.17,2024-05-21
Roubaix,59512,59100,Appartement,242.0,538000.0,2223.14,2024-05-21
Wattrelos,59650,59150,Maison,90.0,125000.0,1388.89,2024-05-29
Croix,59163,59170,Maison,70.0,90000.0,1285.71,2024-05-22
Lille,59350,59000,Appartement,31.0,115000.0,3709.68,2024-05-29
Bois-Grenier,59088,59280,Appartement,65.0,169000.0,2600.0,2024-06-06
Armentières,59017,59280,Maison,42.0,110100.0,2621.43,2024-05-30
Cuincy,59165,59553,Maison,78.0,169670.0,2175.26,2024-06-03
Fenain,59227,59179,Maison,84.0,186500.0,2220.24,2024-06-03
Wattrelos,59650,59150,Maison,88.0,134000.0,1522.73,2024-02-21
Tourcoing,59599,59200,Appartement,110.0,1590000.0,14454.55,2024-06-06
Tourcoing,59599,59200,Appartement,113.0,1590000.0,14070.8,2024-06-06
Tourcoing,59599,59200,Appartement,96.0,1590000.0,16562.5,2024-06-06
Tourcoing,59599,59200,Appartement,101.0,1590000.0,15742.57,2024-06-06
Baisieux,59044,59780,Maison,106.0,652500.0,6155.66,2024-05-31
Baisieux,59044,59780,Maison,106.0,652500.0,6155.66,2024-05-31
Armentières,59017,59280,Maison,80.0,103500.0,1293.75,2024-06-06
Landas,59330,59310,Maison,136.0,351750.0,2586.4,2024-05-10
Tourcoing,59599,59200,Maison,62.0,55000.0,887.1,2024-05-23
Thumeries,59592,59239,Maison,146.0,338400.0,2317.81,2024-06-05
Fretin,59256,59273,Maison,110.0,220000.0,2000.0,2024-05-29
Wasquehal,59646,59290,Maison,113.0,284500.0,2517.7,2024-05-23
Roubaix,59512,59100,Maison,70.0,76500.0,1092.86,2024-05-31
Lille,59350,59800,Appartement,33.0,120000.0,3636.36,2024-05-29
Tourcoing,59599,59200,Appartement,56.0,71000.0,1267.86,2024-05-28
Tourcoing,59599,59200,Appartement,40.0,61000.0,1525.0,2024-05-27
Pérenchies,59457,59840,Maison,50.0,175000.0,3500.0,2024-05-06
Lille,59350,59000,Appartement,90.0,270500.0,3005.56,2024-05-10
Roncq,59508,59223,Maison,111.0,235000.0,2117.12,2024-06-03
Emmerin,59193,59320,Maison,101.0,200000.0,1980.2,2024-06-05
Lille,59350,59800,Appartement,85.0,210000.0,2470.59,2024-05-27
Wasquehal,59646,59290,Appartement,90.0,158400.0,1760.0,2024-05-23
Lille,59350,59000,Appartement,64.0,182450.0,2850.78,2024-06-03
La Madeleine,59368,59110,Maison,95.0,345000.0,3631.58,2024-05-31
Marcq-en-Barœul,59378,59700,Appartement,50.0,152200.0,3044.0,2024-06-05
Wattrelos,59650,59150,Maison,120.0,202000.0,1683.33,2024-05-31
Tourcoing,59599,59200,Appartement,118.0,240000.0,2033.9,2024-06-05
Tourcoing,59599,59200,Maison,125.0,237500.0,1900.0,2024-06-05
Villeneuve-d'Ascq,59009,59650,Appartement,84.0,150000.0,1785.71,2024-05-23
Hem,59299,59510,Maison,133.0,354000.0,2661.65,2024-06-05
Lambersart,59328,59130,Maison,92.0,295000.0,3206.52,2024-05-07
Faches-Thumesnil,59220,59155,Maison,83.0,238000.0,2867.47,2024-05-28
Fretin,59256,59273,Maison,65.0,176000.0,2707.69,2024-05-29
Bachy,59042,59830,Maison,107.0,250010.0,2336.54,2024-05-06
Templeuve-en-Pévèle,59586,59242,Maison,99.0,326020.0,3293.13,2024-05-31
Wavrin,59653,59136,Maison,110.0,270500.0,2459.09,2024-05-30
Marcq-en-Barœul,59378,59700,Appartement,32.0,132500.0,4140.62,2024-06-06
Mérignies,59398,59710,Maison,210.0,775460.0,3692.67,2024-05-31
Mérignies,59398,59710,Maison,210.0,775460.0,3692.67,2024-05-31
Forest-sur-Marque,59247,59510,Maison,90.0,194850.0,2165.0,2024-05-28
Lille,59350,59800,Appartement,56.0,490000.0,8750.0,2024-05-07
Lille,59350,59800,Appartement,40.0,490000.0,12250.0,2024-05-07
Lille,59350,59800,Appartement,72.0,490000.0,6805.56,2024-05-07
Lille,59350,59800,Appartement,45.0,490000.0,10888.89,2024-05-07
Lille,59350,59800,Appartement,35.0,490000.0,14000.0,2024-05-07
Lille,59350,59800,Appartement,76.0,490000.0,6447.37,2024-05-07
Mouvaux,59421,59420,Maison,66.0,65000.0,984.85,2024-06-06
Lille,59350,59000,Maison,60.0,172000.0,2866.67,2024-05-27
Roubaix,59512,59100,Appartement,95.0,75075.0,790.26,2024-05-31
Mouchin,59419,59310,Maison,72.0,135000.0,1875.0,2024-06-05
La Bassée,59051,59480,Maison,139.0,203000.0,1460.43,2024-05-31
Tourcoing,59599,59200,Maison,66.0,180000.0,2727.27,2024-05-14
Tourcoing,59599,59200,Maison,57.0,180000.0,3157.89,2024-05-14
Tourcoing,59599,59200,Maison,57.0,180000.0,3157.89,2024-05-14
Lille,59350,59000,Appartement,81.0,178387.0,2202.31,2024-05-28
Villeneuve-d'Ascq,59009,59650,Maison,77.0,202000.0,2623.38,2024-05-28
Lille,59350,59160,Appartement,65.0,113300.0,1743.08,2024-05-30
Lille,59350,59160,Appartement,54.0,150000.0,2777.78,2024-05-30
Lannoy,59332,59390,Maison,64.0,117000.0,1828.12,2024-05-27
La Chapelle-d'Armentières,59143,59930,Maison,70.0,100000.0,1428.57,2024-06-03
La Bassée,59051,59480,Maison,79.0,140000.0,1772.15,2024-05-31
Tourcoing,59599,59200,Appartement,44.0,178200.0,4050.0,2024-05-28
Lambersart,59328,59130,Maison,104.0,385000.0,3701.92,2024-05-17
La Madeleine,59368,59110,Appartement,33.0,128400.0,3890.91,2024-05-29
Lille,59350,59160,Appartement,65.0,127060.0,1954.77,2024-06-06
Tourcoing,59599,59200,Appartement,67.0,200000.0,2985.07,2024-05-31
Houplines,59317,59116,Maison,80.0,210000.0,2625.0,2024-06-03
Lille,59350,59000,Appartement,27.0,87860.0,3254.07,2024-06-03
Lille,59350,59800,Appartement,32.0,159000.0,4968.75,2024-05-22
Faches-Thumesnil,59220,59155,Maison,93.0,298643.0,3211.22,2024-05-23
La Chapelle-d'Armentières,59143,59930,Maison,75.0,130600.0,1741.33,2024-05-30
Lys-lez-Lannoy,59367,59390,Maison,80.0,194000.0,2425.0,2024-06-07
Hem,59299,59510,Maison,80.0,357000.0,4462.5,2024-06-07
Lille,59350,59000,Maison,115.0,425000.0,3695.65,2024-05-31
Prémesques,59470,59840,Maison,70.0,148000.0,2114.29,2024-06-03
Wasquehal,59646,59290,Maison,80.0,185850.0,2323.12,2024-05-16
Armentières,59017,59280,Maison,77.0,82500.0,1071.43,2024-06-06
Lille,59350,59000,Maison,120.0,196900.0,1640.83,2024-06-07
Tourcoing,59599,59200,Maison,95.0,219000.0,2305.26,2024-05-23
Lille,59350,59800,Appartement,68.0,300000.0,4411.76,2024-05-23
La Madeleine,59368,59110,Appartement,65.0,175000.0,2692.31,2024-05-28
Bousbecque,59098,59166,Maison,134.0,400500.0,2988.81,2024-05-23
Tourcoing,59599,59200,Maison,70.0,140000.0,2000.0,2024-05-24
Templemars,59585,59175,Maison,183.0,302500.0,1653.01,2024-05-29
Bousbecque,59098,59166,Maison,92.0,199000.0,2163.04,2024-05-23
Baisieux,59044,59780,Maison,80.0,214000.0,2675.0,2024-05-23
Halluin,59279,59250,Maison,41.0,92500.0,2256.1,2024-05-23
Pecquencourt,59456,59146,Maison,157.0,133000.0,847.13,2024-05-30
Pecquencourt,59456,59146,Maison,157.0,133000.0,847.13,2024-05-30
Lille,59350,59000,Appartement,74.0,260000.0,3513.51,2024-05-29
Lille,59350,59000,Appartement,35.0,120000.0,3428.57,2024-05-22
Mons-en-Barœul,59410,59370,Appartement,55.0,118000.0,2145.45,2024-05-24
Hem,59299,59510,Maison,120.0,178770.0,1489.75,2024-06-07
Mouvaux,59421,59420,Appartement,58.0,171000.0,2948.28,2024-05-16
Flers-en-Escrebieux,59234,59128,Maison,141.0,297000.0,2106.38,2024-06-07
Sin-le-Noble,59569,59450,Maison,45.0,82000.0,1822.22,2024-05-27
Bruille-lez-Marchiennes,59113,59490,Maison,80.0,169420.0,2117.75,2024-05-31
Wahagnies,59630,59261,Maison,80.0,100000.0,1250.0,2024-05-28
Cuincy,59165,59553,Maison,75.0,126600.0,1688.0,2024-05-07
Tressin,59602,59152,Maison,107.0,313000.0,2925.23,2024-05-17
Lille,59350,59800,Appartement,48.0,225000.0,4687.5,2024-05-28
Lille,59350,59800,Appartement,49.0,203500.0,4153.06,2024-05-17
Tourcoing,59599,59200,Maison,87.0,205000.0,2356.32,2024-05-29
Toufflers,59598,59390,Maison,121.0,192930.0,1594.46,2024-06-05
Provin,59477,59185,Maison,75.0,118170.0,1575.6,2024-06-07
Tourcoing,59599,59200,Appartement,116.0,125000.0,1077.59,2024-05-27
Wattrelos,59650,59150,Maison,86.0,169000.0,1965.12,2024-06-05
Lys-lez-Lannoy,59367,59390,Maison,80.0,213000.0,2662.5,2024-05-17
Camphin-en-Pévèle,59124,59780,Maison,126.0,470000.0,3730.16,2024-05-28
Tourcoing,59599,59200,Appartement,65.0,142000.0,2184.62,2024-05-27
Wattrelos,59650,59150,Maison,93.0,90000.0,967.74,2024-05-17
Wattrelos,59650,59150,Maison,142.0,231130.0,1627.68,2024-06-04
Lambersart,59328,59130,Appartement,67.0,195800.0,2922.39,2024-06-06
Roubaix,59512,59100,Maison,128.0,465000.0,3632.81,2024-05-30
Wattignies,59648,59139,Maison,127.0,303000.0,2385.83,2024-06-07
Leers,59339,59115,Maison,101.0,275500.0,2727.72,2024-06-07
La Madeleine,59368,59110,Appartement,33.0,98000.0,2969.7,2024-06-06
Lys-lez-Lannoy,59367,59390,Maison,105.0,325060.0,3095.81,2024-05-17
Tourcoing,59599,59200,Appartement,59.0,190000.0,3220.34,2024-06-06
Douai,59178,59500,Appartement,54.0,71000.0,1314.81,2024-06-05
Lille,59350,59160,Appartement,142.0,331000.0,2330.99,2024-06-04
Lille,59350,59800,Maison,67.0,340000.0,5074.63,2024-06-05
Wattignies,59648,59139,Appartement,41.0,156000.0,3804.88,2024-06-05
Tourcoing,59599,59200,Maison,64.0,205330.0,3208.28,2024-05-16
Tourcoing,59599,59200,Maison,64.0,205330.0,3208.28,2024-05-16
Tourcoing,59599,59200,Maison,62.0,205330.0,3311.77,2024-05-16
Tourcoing,59599,59200,Maison,64.0,205330.0,3208.28,2024-05-16
Tourcoing,59599,59200,Maison,103.0,205330.0,1993.5,2024-05-16
Lille,59350,59260,Maison,110.0,180000.0,1636.36,2024-06-06
Lille,59350,59000,Appartement,81.0,250400.0,3091.36,2024-06-07
Fretin,59256,59273,Maison,46.0,40000.0,869.57,2024-05-25
Tourcoing,59599,59200,Maison,71.0,88000.0,1239.44,2024-05-31
Haubourdin,59286,59320,Maison,91.0,308050.0,3385.16,2024-06-10
Loos,59360,59120,Appartement,25.0,60000.0,2400.0,2024-05-28
Loos,59360,59120,Maison,58.0,117500.0,2025.86,2024-05-30
Loos,59360,59120,Maison,84.0,170000.0,2023.81,2024-05-22
Marcq-en-Barœul,59378,59700,Maison,83.0,237000.0,2855.42,2024-05-29
Mons-en-Pévèle,59411,59246,Maison,175.0,595000.0,3400.0,2024-05-28
Mons-en-Pévèle,59411,59246,Maison,175.0,595000.0,3400.0,2024-05-28
Roubaix,59512,59100,Maison,71.0,182200.0,2566.2,2024-06-10
Somain,59574,59490,Maison,97.0,137000.0,1412.37,2024-05-23
Halluin,59279,59250,Maison,69.0,164300.0,2381.16,2024-06-07
Annœullin,59011,59112,Maison,182.0,475000.0,2609.89,2024-06-03
Annœullin,59011,59112,Maison,182.0,475000.0,2609.89,2024-06-03
Roubaix,59512,59100,Maison,123.0,156000.0,1268.29,2024-06-05
Lille,59350,59160,Maison,100.0,240000.0,2400.0,2024-05-03
Lille,59350,59800,Appartement,77.0,145000.0,1883.12,2024-06-05
Lille,59350,59000,Appartement,35.0,108000.0,3085.71,2024-05-30
Lambersart,59328,59130,Maison,121.0,450000.0,3719.01,2024-05-30
Lille,59350,59000,Appartement,65.0,328900.0,5060.0,2024-06-04
Toufflers,59598,59390,Appartement,59.0,171000.0,2898.31,2024-06-06
Lille,59350,59800,Appartement,60.0,230000.0,3833.33,2024-05-17
Neuville-en-Ferrain,59426,59960,Maison,82.0,178000.0,2170.73,2024-06-04
Lille,59350,59800,Maison,50.0,129650.0,2593.0,2024-05-29
Lille,59350,59800,Appartement,53.0,128500.0,2424.53,2024-06-03
Mons-en-Barœul,59410,59370,Appartement,31.0,50000.0,1612.9,2024-05-31
Lambersart,59328,59130,Maison,83.0,233000.0,2807.23,2024-05-29
Villeneuve-d'Ascq,59009,59650,Maison,78.0,224000.0,2871.79,2024-06-06
Frelinghien,59252,59236,Maison,110.0,146500.0,1331.82,2024-04-23
Fenain,59227,59179,Maison,100.0,150500.0,1505.0,2024-05-28
Faches-Thumesnil,59220,59155,Maison,131.0,175000.0,1335.88,2024-05-27
Lille,59350,59000,Maison,111.0,130000.0,1171.17,2024-05-27
Lille,59350,59000,Appartement,10.0,80000.0,8000.0,2024-05-30
Lompret,59356,59840,Maison,198.0,565000.0,2853.54,2024-05-31
Halluin,59279,59250,Maison,155.0,336850.0,2173.23,2024-06-10
Lille,59350,59000,Appartement,30.0,71650.0,2388.33,2024-05-31
Wasquehal,59646,59290,Appartement,42.0,215000.0,5119.05,2024-05-16
Wasquehal,59646,59290,Appartement,26.0,215000.0,8269.23,2024-05-16
Wasquehal,59646,59290,Appartement,27.0,215000.0,7962.96,2024-05-16
Wasquehal,59646,59290,Appartement,13.0,215000.0,16538.46,2024-05-16
Lambersart,59328,59130,Maison,143.0,445000.0,3111.89,2024-05-27
Masny,59390,59176,Maison,75.0,194000.0,2586.67,2024-06-05
Lille,59350,59800,Appartement,38.0,150000.0,3947.37,2024-06-06
Lille,59350,59800,Appartement,46.0,191500.0,4163.04,2024-05-30
Santes,59553,59211,Maison,60.0,265000.0,4416.67,2024-05-29
Santes,59553,59211,Maison,60.0,265000.0,4416.67,2024-05-29
Wambrechies,59636,59118,Appartement,52.0,155530.0,2990.96,2024-06-06
Lille,59350,59800,Appartement,36.0,178000.0,4944.44,2024-06-06
Lille,59350,59160,Appartement,78.0,176000.0,2256.41,2024-05-31
Lille,59350,59800,Appartement,38.0,263000.0,6921.05,2024-05-15
Lille,59350,59800,Appartement,34.0,263000.0,7735.29,2024-05-15
Lille,59350,59800,Appartement,38.0,263000.0,6921.05,2024-05-15
Houplines,59317,59116,Maison,57.0,153000.0,2684.21,2024-06-07
Lambersart,59328,59130,Maison,110.0,510000.0,4636.36,2024-05-31
Verlinghem,59611,59237,Maison,77.0,290000.0,3766.23,2024-05-28
Neuville-en-Ferrain,59426,59960,Maison,99.0,272590.0,2753.43,2024-05-28
Lille,59350,59000,Appartement,70.0,171000.0,2442.86,2024-05-30
Douai,59178,59500,Maison,85.0,135000.0,1588.24,2024-06-10
Lille,59350,59800,Maison,223.0,721600.0,3235.87,2024-06-06
Quesnoy-sur-Deûle,59482,59890,Maison,134.0,503000.0,3753.73,2024-05-30
Quesnoy-sur-Deûle,59482,59890,Maison,42.0,503000.0,11976.19,2024-05-30
Faumont,59222,59310,Maison,75.0,210350.0,2804.67,2024-06-10
Bousbecque,59098,59166,Maison,97.0,153000.0,1577.32,2024-05-28
Deûlémont,59173,59890,Maison,90.0,254475.0,2827.5,2024-05-30
Mouvaux,59421,59420,Appartement,90.0,289000.0,3211.11,2024-06-10
Armentières,59017,59280,Maison,89.0,193000.0,2168.54,2024-05-21
Wervicq-Sud,59656,59117,Appartement,44.0,161500.0,3670.45,2024-05-30
Lambersart,59328,59130,Maison,98.0,295000.0,3010.2,2024-06-07
Wattrelos,59650,59150,Maison,70.0,145000.0,2071.43,2024-06-10
Prémesques,59470,59840,Maison,81.0,305000.0,3765.43,2024-06-06
Saint-André-lez-Lille,59527,59350,Maison,103.0,461000.0,4475.73,2024-05-28
Lille,59350,59160,Maison,48.0,147100.0,3064.58,2024-06-04
Frelinghien,59252,59236,Maison,109.0,398578.0,3656.68,2024-05-30
Frelinghien,59252,59236,Maison,109.0,398578.0,3656.68,2024-05-30
Armentières,59017,59280,Maison,84.0,157000.0,1869.05,2024-05-29
Roubaix,59512,59100,Maison,50.0,505200.0,10104.0,2024-06-11
Roubaix,59512,59100,Appartement,121.0,135000.0,1115.7,2024-05-27
Lille,59350,59800,Appartement,65.0,120500.0,1853.85,2024-05-27
Pérenchies,59457,59840,Maison,65.0,235000.0,3615.38,2024-05-29
Lille,59350,59800,Appartement,62.0,370000.0,5967.74,2024-05-27
La Madeleine,59368,59110,Appartement,133.0,377000.0,2834.59,2024-05-27
Tourcoing,59599,59200,Maison,92.0,201500.0,2190.22,2024-05-31
Wattrelos,59650,59150,Maison,80.0,180000.0,2250.0,2024-05-30
Lille,59350,59000,Maison,130.0,783450.0,6026.54,2024-05-28
Allennes-les-Marais,59005,59251,Maison,99.0,297800.0,3008.08,2024-06-03
Bachy,59042,59830,Appartement,59.0,114000.0,1932.2,2024-06-07
Croix,59163,59170,Maison,122.0,384400.0,3150.82,2024-06-07
Roubaix,59512,59100,Maison,48.0,75000.0,1562.5,2024-05-27
Halluin,59279,59250,Maison,124.0,178735.0,1441.41,2024-05-30
Roubaix,59512,59100,Maison,94.0,94450.0,1004.79,2024-05-29
Marcq-en-Barœul,59378,59700,Maison,96.0,310000.0,3229.17,2024-05-29
Hem,59299,59510,Maison,151.0,528300.0,3498.68,2024-06-07
Marcq-en-Barœul,59378,59700,Appartement,81.0,247000.0,3049.38,2024-05-29
Lezennes,59346,59260,Maison,75.0,218000.0,2906.67,2024-05-28
Marquette-lez-Lille,59386,59520,Maison,74.0,267500.0,3614.86,2024-05-23
Lille,59350,59800,Appartement,96.0,280000.0,2916.67,2024-06-03
Wasquehal,59646,59290,Maison,160.0,250000.0,1562.5,2024-05-27
Wasquehal,59646,59290,Maison,109.0,205000.0,1880.73,2024-05-14
Lambersart,59328,59130,Maison,111.0,419200.0,3776.58,2024-05-30
Pecquencourt,59456,59146,Maison,63.0,89000.0,1412.7,2024-06-04
Seclin,59560,59113,Maison,102.0,224000.0,2196.08,2024-05-22
Lille,59350,59800,Appartement,73.0,235000.0,3219.18,2024-05-31
Douai,59178,59500,Appartement,40.0,199040.0,4976.0,2024-06-03
Douai,59178,59500,Appartement,95.0,199040.0,2095.16,2024-06-03
Lille,59350,59000,Appartement,45.0,148500.0,3300.0,2024-05-22
Raimbeaucourt,59489,59283,Maison,100.0,225000.0,2250.0,2024-05-30
Lambersart,59328,59130,Maison,179.0,638000.0,3564.25,2024-05-29
La Madeleine,59368,59110,Appartement,74.0,251000.0,3391.89,2024-05-27
Tourcoing,59599,59200,Maison,92.0,153000.0,1663.04,2024-05-31
Tourcoing,59599,59200,Maison,91.0,275000.0,3021.98,2024-05-28
Auby,59028,59950,Maison,75.0,89000.0,1186.67,2024-05-27
Comines,59152,59560,Maison,75.0,211500.0,2820.0,2024-06-11
Lille,59350,59800,Appartement,56.0,134400.0,2400.0,2024-05-21
